drugcomb_id	dname	inchikey	n_seed_symbols	n_symbols_mapped_to_ensembl	n_targets_in_huri	fraction_targets_in_huri	drug_target_status	seed_symbols	huri_target_ensembl
6302	Methyl 2,5-dihydroxycinnamate	BQCNSTFWSKOWMA-GORDUTHDSA-N	0	0	0		no_known_targets		
6303	Quinaprilat	FLSLEGPOVLMJMN-YSSFQJQWSA-N	1	1	0	0.0	targets_known_but_none_in_huri	ACE	
6304	Traxoprodil	QEMSVZNTSXPFJA-HNAYVOBHSA-N	2	2	1	0.5	targets_mapped_to_huri	GRIN2B;KCNH2	ENSG00000055118
6305	2-Hydroxyethyl salicylate	LVYLCBNXHHHPSB-UHFFFAOYSA-N	0	0	0		no_known_targets		
6306	Metrizoic acid	GGGDNPWHMNJRFN-UHFFFAOYSA-N	0	0	0		no_known_targets		
6307	Etafenone	OEGDFSLNGABBKJ-UHFFFAOYSA-N	0	0	0		no_known_targets		
6308	N6022	YVPGZQLRPAGKLA-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	ADH5	
6309	TC-F 2	NXTBLPPTZRPJCA-IBGZPJMESA-N	0	0	0		no_known_targets		
6310	Lutein	KBPHJBAIARWVSC-RGZFRNHPSA-N	0	0	0		no_known_targets		
6311	DL-Adrenaline	UCTWMZQNUQWSLP-UHFFFAOYSA-N	8	8	1	0.125	targets_mapped_to_huri	ADRA1A;ADRA2A;ADRA2B;ADRA2C;ADRB1;ADRB2;GRK2;SLC6A2	ENSG00000184160
6312	Amylocaine	FDMBBCOBEAVDAO-UHFFFAOYSA-N	0	0	0		no_known_targets		
6313	FURSULTIAMINE	JTLXCMOFVBXEKD-FOWTUZBSSA-N	0	0	0		no_known_targets		
6314	Hyoscine N-oxide	GSYQNAMOFFWAPF-PPOBMCMBSA-N	0	0	0		no_known_targets		
6315	8-bromo-cGMP	YUFCOOWNNHGGOD-UMMCILCDSA-N	0	0	0		no_known_targets		
6316	Tropanserin	HDDNYFLPWFSBLN-ZSHCYNCHSA-N	0	0	0		no_known_targets		
6317	Osemozotan	MEEQBDCQPIZMLY-HNNXBMFYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	HTR1A	
6318	Bilastine	ACCMWZWAEFYUGZ-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	HRH1	
6319	Donitriptan	SOHCKWZVTCTQBG-UHFFFAOYSA-N	3	3	1	0.3333333333333333	targets_mapped_to_huri	HTR1B;HTR1D;PTGDR2	ENSG00000135312
6320	CH-223191	LKTNEXPODAWWFM-GHVJWSGMSA-N	1	1	0	0.0	targets_known_but_none_in_huri	AHR	
6321	timolol	BLJRIMJGRPQVNF-SNVBAGLBSA-N	0	0	0		no_known_targets		
6322	ZOMETAPINE	YCWROMXNZZIJDQ-UHFFFAOYSA-N	0	0	0		no_known_targets		
6323	tocainide	BUJAGSGYPOAWEI-UHFFFAOYSA-N	0	0	0		no_known_targets		
6324	Levomepromazine	VRQVVMDWGGWHTJ-CQSZACIVSA-N	0	0	0		no_known_targets		
6325	CHEMBL1836102	UULIGRNKXHCLQN-WGSAOQKQSA-N	3	3	0	0.0	targets_known_but_none_in_huri	ADRA2A;MCHR1;NPY5R	
6326	NKP608	NXLUTEDAEFXMQR-BJKOFHAPSA-N	1	1	1	1.0	targets_mapped_to_huri	TACR1	ENSG00000115353
6327	SHA 68	SFRQIPRTNYHJHP-QHCPKHFHSA-N	0	0	0		no_known_targets		
6328	merbarone	JARCFMKMOFFIGZ-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	HDAC6	
6329	Amtolmetin guacil	CWJNMKKMGIAGDK-UHFFFAOYSA-N	0	0	0		no_known_targets		
6330	Ertugliflozin	MCIACXAZCBVDEE-CUUWFGFTSA-N	2	2	0	0.0	targets_known_but_none_in_huri	SLC5A1;SLC5A2	
6331	SC-78080	NXUHVWMBPOFLMA-UHFFFAOYSA-N	5	5	1	0.2	targets_mapped_to_huri	MMP14;MMP3;MMP7;MMP8;MMP9	ENSG00000157227
6332	Oncrasin-1	ZDRQMXCSSAPUMM-UHFFFAOYSA-N	0	0	0		no_known_targets		
6333	APD668	XTRUQJBVQBUKSQ-UHFFFAOYSA-N	2	2	1	0.5	targets_mapped_to_huri	CYP2C9;KCNH2	ENSG00000055118
6334	6-iodo-nordihydrocapsaicin	AAORACFZMYMFCG-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	TRPV1	
6335	17374-26-4	OMZYUVOATZSGJY-UHFFFAOYSA-N	4	4	3	0.75	targets_mapped_to_huri	CSNK2A1;CSNK2A3;DYRK1A;NQO2	ENSG00000101266;ENSG00000157540;ENSG00000124588
6336	Atropine oxide	HGWPFSBHDACWNL-UHFFFAOYSA-N	0	0	0		no_known_targets		
6337	3-bromopyruvic acid	PRRZDZJYSJLDBS-UHFFFAOYSA-N	0	0	0		no_known_targets		
6338	CHEMBL1778663	XHHRGYCOEVNAKV-ZDUSSCGKSA-N	0	0	0		no_known_targets		
6339	PYRANTEL	WLJNZVDCPSBLRP-UHFFFAOYSA-N	5	5	1	0.2	targets_mapped_to_huri	BLVRB;GPR35;POLB;SLCO1B1;SLCO1B3	ENSG00000090013
6340	Tarafenacin D-tartrate	UXZDMXYRRQJIBJ-IBGZPJMESA-N	3	3	0	0.0	targets_known_but_none_in_huri	CHRM1;CHRM2;CHRM3	
6341	CHEMBL1779732	QWJOPXDAQCDRRM-UHFFFAOYSA-N	0	0	0		no_known_targets		
6342	Y 134	LQEOPHGPHCWOAC-UHFFFAOYSA-N	2	2	1	0.5	targets_mapped_to_huri	ESR1;ESR2	ENSG00000140009
6343	JTE 907	GRAJFFFXJYFVOC-UHFFFAOYSA-N	2	2	1	0.5	targets_mapped_to_huri	CNR1;CNR2	ENSG00000188822
6344	75667-84-4	VXBLRKDEHGKPAC-UHFFFAOYSA-M	0	0	0		no_known_targets		
6345	HKI 357	NERXPXBELDBEPZ-RMKNXTFCSA-N	2	2	0	0.0	targets_known_but_none_in_huri	EGFR;ERBB2	
6346	Blonanserin	XVGOZDAJGBALKS-UHFFFAOYSA-N	3	3	0	0.0	targets_known_but_none_in_huri	DRD2;DRD3;HTR2A	
6347	4-Phenyl-1-(4-phenylbutyl)piperidine	OASPNIMFGJVLES-BTJKTKAUSA-N	0	0	0		no_known_targets		
6348	4F 4PP oxalate	VUJYJCRJPFMHEM-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	HTR2A	
6349	Zeneca ZD7114	RVMBDLSFFNKKLG-SFHVURJKSA-N	0	0	0		no_known_targets		
6350	Norastemizole	IVXYTQSEWOVUDL-UHFFFAOYSA-N	0	0	0		no_known_targets		
6351	Brilliant green	NNBFNNNWANBMTI-UHFFFAOYSA-M	1	1	0	0.0	targets_known_but_none_in_huri	HDAC6	
6352	Compound 401	BVRDQVRQVGRNHG-UHFFFAOYSA-N	2	2	0	0.0	targets_known_but_none_in_huri	MTOR;PRKDC	
6353	Phortress	QZSMNTOCJVVFEU-CKUXDGONSA-N	0	0	0		no_known_targets		
6354	D-glucaric acid	DSLZVSRJTYRBFB-LLEIAEIESA-N	0	0	0		no_known_targets		
6355	oxalacetic acid	KHPXUQMNIQBQEV-UHFFFAOYSA-N	0	0	0		no_known_targets		
6356	cyclocreatine	AMHZIUVRYRVYBA-UHFFFAOYSA-N	0	0	0		no_known_targets		
6357	LDN-27219	WLBUICQBNZXIDJ-UHFFFAOYSA-N	0	0	0		no_known_targets		
6358	Methylenediphosphonic acid	MBKDYNNUVRNNRF-UHFFFAOYSA-N	0	0	0		no_known_targets		
6359	NGD 98-2	PSUFQBRCUSJTDO-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	CRHR1	
6360	ALX-5407	FDORQEIHOKEJNX-HSZRJFAPSA-N	2	2	0	0.0	targets_known_but_none_in_huri	SLC6A5;SLC6A9	
6361	Spizofurone	SETMGIIITGNLAS-UHFFFAOYSA-N	0	0	0		no_known_targets		
6362	Toloxatone	MXUNKHLAEDCYJL-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	MAOA	
6363	DAPTA	AKWRNBWMGFUAMF-ZESMOPTKSA-N	1	1	1	1.0	targets_mapped_to_huri	CCR5	ENSG00000160791
6364	TC-N 1752	QLKAFHZJICDACE-UHFFFAOYSA-N	4	4	1	0.25	targets_mapped_to_huri	SCN3A;SCN4A;SCN5A;SCN9A	ENSG00000183873
6365	SR 2640	LMPZHLXYBWGGNT-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	CYSLTR1	
6366	Ganciclovir hydrate	IRSCQMHQWWYFCW-UHFFFAOYSA-N	3	3	1	0.3333333333333333	targets_mapped_to_huri	GRM1;GRM5;VCP	ENSG00000165280
6367	GK921	MNYJJHBAEYKXEG-UHFFFAOYSA-N	0	0	0		no_known_targets		
6368	BNC105	RADMJHVVIZTENA-UHFFFAOYSA-N	0	0	0		no_known_targets		
6369	Taltobulin (trifluoroacetate)	CNTMOLDWXSVYKD-PSRNMDMQSA-N	0	0	0		no_known_targets		
6370	Etilevodopa	NULMGOSOSZBEQL-QMMMGPOBSA-N	1	1	0	0.0	targets_known_but_none_in_huri	DRD3	
6371	SOMATOSTATIN	NHXLMOGPVYXJNR-ATOGVRKGSA-N	5	5	0	0.0	targets_known_but_none_in_huri	SSTR1;SSTR2;SSTR3;SSTR4;SSTR5	
6372	(S)-crizotinib	KTEIFNKAUNYNJU-LBPRGKRZSA-N	4	4	1	0.25	targets_mapped_to_huri	ALK;MAP4K3;MET;NUDT1	ENSG00000106268
6373	8-Cyclopentyl-1,3-dipropylxanthine	FFBDFADSZUINTG-UHFFFAOYSA-N	4	4	1	0.25	targets_mapped_to_huri	ADORA1;ADORA2A;ADORA2B;ADORA3	ENSG00000128271
6374	Sodium gualenate	GEYJUFBPCGDENK-UHFFFAOYSA-M	0	0	0		no_known_targets		
6375	ZK 164015	LYJSJVYJLZOMCD-UHFFFAOYSA-N	0	0	0		no_known_targets		
6376	5-HYDROXYMETHYLFURFURAL	NOEGNKMFWQHSLB-UHFFFAOYSA-N	0	0	0		no_known_targets		
6377	Aminoprofen	JVGUNCHERKJFCM-GFCCVEGCSA-N	0	0	0		no_known_targets		
6378	Immepip	MCNGUYXRBCIGOV-UHFFFAOYSA-N	2	2	0	0.0	targets_known_but_none_in_huri	HRH3;HRH4	
6379	Pincainide	RJOUHGWLHPOQSA-UHFFFAOYSA-N	0	0	0		no_known_targets		
6380	Moxidectin	YZBLFMPOMVTDJY-CBYMMZEQSA-N	0	0	0		no_known_targets		
6381	RO 20-1724	PDMUULPVBYQBBK-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	PDE4B	
6382	6960-45-8	BIUCOFQROHIAEO-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	APEX1	
6383	Pivagabine	SRPNQDXRVRCTNK-UHFFFAOYSA-N	0	0	0		no_known_targets		
6384	Clofedanol	WRCHFMBCVFFYEQ-QGZVFWFLSA-N	0	0	0		no_known_targets		
6385	Sulbutiamine	CKHJPWQVLKHBIH-GPAWKIAZSA-N	0	0	0		no_known_targets		
6386	Cinepazide	RCUDFXMNPQNBDU-VOTSOKGWSA-N	0	0	0		no_known_targets		
6387	TC-2559	HFZDMKMXPGRKCK-GQCTYLIASA-N	0	0	0		no_known_targets		
6388	Tetradecylthioacetic acid	IPBCWPPBAWQYOO-UHFFFAOYSA-N	0	0	0		no_known_targets		
6389	66611-26-5	KRVMLPUDAOWOGN-UHFFFAOYSA-N	7	7	2	0.2857142857142857	targets_mapped_to_huri	HTR1A;HTR1B;HTR1D;HTR2A;HTR2B;HTR2C;HTR6	ENSG00000135312;ENSG00000147246
6390	N(1), N(12)-diethylspermine	PGMIWVSHZMWSSI-UHFFFAOYSA-N	0	0	0		no_known_targets		
6391	L-732,138	BYYQYXVAWXAYQC-LJQANCHMSA-N	0	0	0		no_known_targets		
6392	440122-66-7	BAAILVWEAXFTSF-UHFFFAOYSA-N	3	3	1	0.3333333333333333	targets_mapped_to_huri	ESR1;ESR2;HDAC6	ENSG00000140009
6393	Eprazinone	BSHWLCACYCVCJE-UHFFFAOYSA-N	0	0	0		no_known_targets		
6394	169551-84-2	JHFOAISYWJRTIM-UHFFFAOYSA-N	0	0	0		no_known_targets		
6395	FOSINOPRIL SODIUM	BIDNLKIUORFRQP-AJTMIRJTSA-N	0	0	0		no_known_targets		
6396	Dexfenfluramine	ZXKXJHAOUFHNAS-FVGYRXGTSA-N	0	0	0		no_known_targets		
6397	Vinburnine	WYJAPUKIYAZSEM-MOPGFXCFSA-N	0	0	0		no_known_targets		
6398	Cgp 37849	BDYHNCZIGYIOGJ-XWCPEMDWSA-N	0	0	0		no_known_targets		
6399	Baclofen hydrochloride	WMNUVYYLMCMHLU-UHFFFAOYSA-N	0	0	0		no_known_targets		
6400	Glemanserin	AXNGJCOYCMDPQG-UHFFFAOYSA-N	14	14	3	0.21428571428571427	targets_mapped_to_huri	ADRA1A;ADRA1B;ADRA2A;ADRA2C;DRD1;DRD4;DRD5;HRH1;HTR1A;HTR2A;HTR2B;HTR2C;HTR6;SLC6A4	ENSG00000184160;ENSG00000169676;ENSG00000147246
6401	Ibuproxam	BYPIURIATSUHDW-SNVBAGLBSA-N	0	0	0		no_known_targets		
6402	CDPPB	BKUIZWILNWHFHD-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	GRM5	
6403	BENZOIN	ISAOCJYIOMOJEB-UHFFFAOYSA-N	3	3	1	0.3333333333333333	targets_mapped_to_huri	CES1;CES2;F12	ENSG00000198848
6404	hydroquinidine	LJOQGZACKSYWCH-NBGVHYBESA-N	0	0	0		no_known_targets		
6405	ML298 free base	XAPVAKKLQGLNOY-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	PLD2	
6406	TENIDAP	LXIKEPCNDFVJKC-QXMHVHEDSA-N	1	1	0	0.0	targets_known_but_none_in_huri	PTGS1	
6407	SODIUM MONOFLUOROPHOSPHATE	BFDWBSRJQZPEEB-UHFFFAOYSA-L	0	0	0		no_known_targets		
6408	Calcium levofolinate	KVUAALJSMIVURS-QNTKWALQSA-L	0	0	0		no_known_targets		
6409	maltose	GUBGYTABKSRVRQ-QUYVBRFLSA-N	0	0	0		no_known_targets		
6410	Finafloxacin	FYMHQCNFKNMJAV-HOTGVXAUSA-N	0	0	0		no_known_targets		
6411	PHTPP	AEZPAUSGTAHLOQ-UHFFFAOYSA-N	2	2	1	0.5	targets_mapped_to_huri	ESR1;ESR2	ENSG00000140009
6412	957116-20-0	AZAANWYREOQRFB-SETSBSEESA-N	2	2	1	0.5	targets_mapped_to_huri	CALCA;CALCRL	ENSG00000110680
6413	Tyr-gly-gly	HIINQLBHPIQYHN-JTQLQIEISA-N	0	0	0		no_known_targets		
6414	Apropovir	ISEYJGQFXSTPMQ-BYPYZUCNSA-N	0	0	0		no_known_targets		
6415	Proxyfan	WNWALBVQAAIULR-UHFFFAOYSA-N	2	2	0	0.0	targets_known_but_none_in_huri	HRH3;HRH4	
6416	2-C-METHYLCYTIDINE	PPUDLEUZKVJXSZ-UHFFFAOYSA-N	0	0	0		no_known_targets		
6417	FIBOFLAPON SODIUM	NOJNFULGOQGBKB-UHFFFAOYSA-M	1	1	1	1.0	targets_mapped_to_huri	ALOX5AP	ENSG00000132965
6418	AEG 3482	MQUYTXDAVCOCMX-UHFFFAOYSA-N	0	0	0		no_known_targets		
6419	AC-7954	HIVBATDUVFEJFZ-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	UTS2R	
6420	3-tert-Butyl-4-hydroxyanisole	MRBKEAMVRSLQPH-UHFFFAOYSA-N	0	0	0		no_known_targets		
6421	DY131	WLKOCYWYAWBGKY-CPNJWEJPSA-N	2	2	1	0.5	targets_mapped_to_huri	ESRRG;HDAC6	ENSG00000196482
6422	Anagliptin	LDXYBEHACFJIEL-HNNXBMFYSA-N	4	4	0	0.0	targets_known_but_none_in_huri	DPP4;DPP8;DPP9;FAP	
6423	Fexaramine	VLQTUNDJHLEFEQ-KGENOOAVSA-N	0	0	0		no_known_targets		
6424	870823-12-4	DNTVJEMGHBIUMW-IBGZPJMESA-N	1	1	0	0.0	targets_known_but_none_in_huri	GCGR	
6425	S1P1 Agonist III	MLDQTQOMWDNTNN-UHFFFAOYSA-N	0	0	0		no_known_targets		
6426	PROPYLPARABEN	QELSKZZBTMNZEB-UHFFFAOYSA-N	0	0	0		no_known_targets		
6427	Tenovin-6	UBNCTIDXQDCEPI-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	SIRT2	
6428	zomepirac	ZXVNMYWKKDOREA-UHFFFAOYSA-N	2	2	0	0.0	targets_known_but_none_in_huri	PTGS1;PTGS2	
6429	TANZISERTIB	IBGLGMOPHJQDJB-IHRRRGAJSA-N	14	14	7	0.5	targets_mapped_to_huri	EGFR;ERN1;GAK;LIMK1;LIMK2;MAPK1;MAPK10;MAPK14;MAPK3;MAPK8;MAPK9;MAPKAPK2;MYLK;SIK3	ENSG00000106683;ENSG00000100030;ENSG00000109339;ENSG00000102882;ENSG00000107643;ENSG00000050748;ENSG00000065534
6430	APD597	WPDCHTSXOPUOII-UHFFFAOYSA-N	0	0	0		no_known_targets		
6431	FIMASARTAN	AMEROGPZOLAFBN-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	AGTR1	
6432	1-Octacosanol	CNNRPFQICPFDPO-UHFFFAOYSA-N	0	0	0		no_known_targets		
6433	SB-772077-B	PHWHNHYZZNJPLB-QMMMGPOBSA-N	2	2	0	0.0	targets_known_but_none_in_huri	ROCK1;ROCK2	
6434	330981-72-1	DUKPGOOUJNUIOI-UHFFFAOYSA-N	0	0	0		no_known_targets		
6435	Tegobuvir	XBEQSQDCBSKCHJ-UHFFFAOYSA-N	1	1	1	1.0	targets_mapped_to_huri	KCNH2	ENSG00000055118
6436	AMG 9810	GZTFUVZVLYUPRG-IZZDOVSWSA-N	0	0	0		no_known_targets		
6437	2-Pyrazinoylguanidine	WNBSDCKJFDZMHT-UHFFFAOYSA-N	0	0	0		no_known_targets		
6438	INCB 3284	NXZNYBUBXWWKCP-DNRQZRRGSA-N	1	1	0	0.0	targets_known_but_none_in_huri	CCR2	
6439	DIAVERIDINE	LDBTVAXGKYIFHO-UHFFFAOYSA-N	0	0	0		no_known_targets		
6440	Furamidine	OPUODUNVVMCWGH-UHFFFAOYSA-N	4	4	2	0.5	targets_mapped_to_huri	NQO2;PRMT1;TDP1;TOP1	ENSG00000124588;ENSG00000126457
6441	NSC-636819	YYZPXBXVBQSBDG-IJIVKGSJSA-N	2	2	0	0.0	targets_known_but_none_in_huri	KDM4A;KDM4B	
6442	Cirramycin A1, 4'-deoxy-	IUPCWCLVECYZRV-ZRDIBKRKSA-N	0	0	0		no_known_targets		
6443	(R)-sulpiride	BGRJTUBHPOOWDU-LLVKDONJSA-N	5	5	1	0.2	targets_mapped_to_huri	CA2;CA9;DRD2;DRD3;DRD4	ENSG00000107159
6444	CHF 5074	LIYLTQQDABRNRX-UHFFFAOYSA-N	3	3	1	0.3333333333333333	targets_mapped_to_huri	AKR1C2;AKR1C3;PSEN1	ENSG00000080815
6445	phenacemide	XPFRXWCVYUEORT-UHFFFAOYSA-N	0	0	0		no_known_targets		
6446	945128-26-7	NDKGACIWVAOUQH-UHFFFAOYSA-N	0	0	0		no_known_targets		
6447	Menbutone	FHGJSJFIQNQBCK-UHFFFAOYSA-N	0	0	0		no_known_targets		
6448	3184-13-2	GGTYBZJRPHEQDG-UHFFFAOYSA-N	0	0	0		no_known_targets		
6449	1421365-63-0	QHVSQUYCVUHYKT-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	NPBWR1	
6450	Cedrol	SVURIXNDRWRAFU-OGMFBOKVSA-N	0	0	0		no_known_targets		
6451	69235-50-3	QEUYATCJHJUQML-UHFFFAOYSA-N	0	0	0		no_known_targets		
6452	VU0152100	MDNWGCQSCGNTKH-UHFFFAOYSA-N	0	0	0		no_known_targets		
6453	diarylpropionitrile	GHZHWDWADLAOIQ-ZDUSSCGKSA-N	0	0	0		no_known_targets		
6454	A 1070722	VQPBIJGXSXEOCU-UHFFFAOYSA-N	0	0	0		no_known_targets		
6455	Esaprazole	RTFADALJKSFJDZ-UHFFFAOYSA-N	0	0	0		no_known_targets		
6456	Isobutamben	PUYOAVGNCWPANW-UHFFFAOYSA-N	0	0	0		no_known_targets		
6457	232271-19-1	DRSJLVGDSNWQBI-SFHVURJKSA-N	0	0	0		no_known_targets		
6458	Ensulizole	UVCJGUGAGLDPAA-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	HDAC6	
6459	Fanapanel	WZMQMKNCWDCCMT-UHFFFAOYSA-N	0	0	0		no_known_targets		
6460	86030-08-2	VZDUQPHKUBZMLW-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	KIF18A	
6461	Fanetizole	WEEYMMXMBFJUAI-UHFFFAOYSA-N	0	0	0		no_known_targets		
6462	MDMS	IQLZWWDXNXZGPK-UHFFFAOYSA-N	0	0	0		no_known_targets		
6463	N,N-Bis(2-hydroxyethyl)dodecanamide	AOMUHOFOVNGZAN-UHFFFAOYSA-N	0	0	0		no_known_targets		
6464	Ethacizine	PQXGNJKJMFUPPM-UHFFFAOYSA-N	0	0	0		no_known_targets		
6465	1y6a	BZKPWHYZMXOIDC-UHFFFAOYSA-N	13	13	3	0.23076923076923078	targets_mapped_to_huri	CA1;CA11;CA12;CA13;CA14;CA2;CA3;CA4;CA5A;CA5B;CA6;CA7;CA9	ENSG00000185015;ENSG00000164879;ENSG00000107159
6466	Caricotamide	WEJRSYKFMCUCRQ-UHFFFAOYSA-N	0	0	0		no_known_targets		
6467	PU-H71	SUPVGFZUWFMATN-UHFFFAOYSA-N	4	4	2	0.5	targets_mapped_to_huri	HSP90AA1;HSP90AB1;HSP90B1;TRAP1	ENSG00000096384;ENSG00000166598
6468	Tpl2 Kinase Inhibitor	NMEUKWOOQOHUNA-UHFFFAOYSA-N	2	2	1	0.5	targets_mapped_to_huri	EIF2AK2;MAP3K8	ENSG00000055332
6469	Diacetoxyscirpenol	AUGQEEXBDZWUJY-ZLJUKNTDSA-N	0	0	0		no_known_targets		
6470	ER 50891	LSGNKLDHMQVTEK-UHFFFAOYSA-N	0	0	0		no_known_targets		
6471	VUF11207 (fumarate)	JVRRRKAXHMGUHZ-XDJHFCHBSA-N	1	1	0	0.0	targets_known_but_none_in_huri	ACKR3	
6472	Velneperit	WGEWUYACXPEFPO-AULYBMBSSA-N	1	1	0	0.0	targets_known_but_none_in_huri	NPY5R	
6473	KHK-IN-1 (hydrochloride)	HFLMLZKGLUEWBU-UHFFFAOYSA-N	1	1	1	1.0	targets_mapped_to_huri	KHK	ENSG00000138030
6474	MK2-IN-1 hydrochloride	AZDOSXSDARWKGX-UHFFFAOYSA-N	0	0	0		no_known_targets		
6475	Ipragliflozin	AHFWIQIYAXSLBA-RQXATKFSSA-N	2	2	0	0.0	targets_known_but_none_in_huri	SLC5A1;SLC5A2	
6476	475150-69-7	MAKMQGKJURAJEN-RUZDIDTESA-N	3	3	2	0.6666666666666666	targets_mapped_to_huri	OPRK1;OPRL1;OPRM1	ENSG00000082556;ENSG00000112038
6477	tetrahydrofolic acid	MSTNYGQPCMXVAQ-KIYNQFGBSA-N	1	1	1	1.0	targets_mapped_to_huri	SOST	ENSG00000167941
6478	DEXAMETHASONE SODIUM PHOSPHATE	PLCQGRYPOISRTQ-FCJDYXGNSA-L	7	7	0	0.0	targets_known_but_none_in_huri	AR;CHUK;IKBKB;NR3C1;NR3C2;PGR;PLA2G2A	
6479	AS 1892802	WDTFYYZHMRBVHK-LJQANCHMSA-N	2	2	0	0.0	targets_known_but_none_in_huri	ROCK1;ROCK2	
6480	Cariprazine	KPWSJANDNDDRMB-QAQDUYKDSA-N	27	27	5	0.18518518518518517	targets_mapped_to_huri	ADRA1A;ADRA1B;ADRA1D;ADRA2A;ADRA2B;ADRA2C;ADRB1;CHRM4;CHRM5;DRD1;DRD2;DRD3;DRD4;DRD5;HRH1;HTR1A;HTR1B;HTR1D;HTR2A;HTR2B;HTR2C;HTR5A;HTR6;HTR7;SLC6A3;SLC6A4;TMEM97	ENSG00000184160;ENSG00000169676;ENSG00000135312;ENSG00000147246;ENSG00000109084
6481	UNII-PN2ZH5LOQY	IINNWAYUJNWZRM-UHFFFAOYSA-L	1	1	1	1.0	targets_mapped_to_huri	NSD1	ENSG00000165671
6482	Bromebric acid	DVDCIQWIGOVWEX-BORNJIKYSA-M	0	0	0		no_known_targets		
6483	Icatibant	QURWXBZNHXJZBE-SKXRKSCCSA-N	1	1	0	0.0	targets_known_but_none_in_huri	BDKRB2	
6484	CHEMBL2030550	ZJMDTBBCNMGFMS-SAPNQHFASA-N	1	1	1	1.0	targets_mapped_to_huri	PPARD	ENSG00000112033
6485	tc-i 2000	ADCDUDFEGFKKQH-NRFANRHFSA-N	0	0	0		no_known_targets		
6486	CP-532623	TUPKOWFPVAXQFP-OFNKIYASSA-N	1	1	0	0.0	targets_known_but_none_in_huri	CETP	
6487	892489-52-0	NGEBYTLALFOQKI-HDJSIYSDSA-N	2	2	0	0.0	targets_known_but_none_in_huri	DGAT1;SOAT1	
6488	Darapladib	WDPFJWLDPVQCAJ-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	PLA2G7	
6489	Imepitoin	IQHYCZKIFIHTAI-UHFFFAOYSA-N	0	0	0		no_known_targets		
6490	TMC647055 (Choline salt)	UOBYJVFBFSLCTQ-UHFFFAOYSA-N	0	0	0		no_known_targets		
6491	325457-99-6	FOYOGIUAMYSVIT-UHFFFAOYSA-N	0	0	0		no_known_targets		
6492	CHEMBL204738	MMXSDWJOQSEPSM-UHFFFAOYSA-N	0	0	0		no_known_targets		
6493	582323-16-8	IIBSHMFXVWTQSJ-UHFFFAOYSA-N	0	0	0		no_known_targets		
6494	1330061-67-0	HGVHSNXRZYOTPD-UHFFFAOYSA-N	4	4	1	0.25	targets_mapped_to_huri	CA1;CA12;CA2;CA9	ENSG00000107159
6495	3-Guanidinopropionic acid	KMXXSJLYVJEBHI-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	SLC6A8	
6496	Dexniguldipine	SVJMLYUFVDMUHP-MGBGTMOVSA-N	0	0	0		no_known_targets		
6497	cholic acid	BHQCQFFYRZLCQQ-OELDTZBJSA-N	0	0	0		no_known_targets		
6498	ZAPA	QEYNZJBVNYDZKZ-UPHRSURJSA-N	0	0	0		no_known_targets		
6499	GKA50	OCBMECSFDVUYQN-ROUUACIJSA-N	1	1	1	1.0	targets_mapped_to_huri	GCK	ENSG00000106633
6500	PCI 29732	GMJUPMONHWAZCP-UHFFFAOYSA-N	3	3	1	0.3333333333333333	targets_mapped_to_huri	BTK;LCK;LYN	ENSG00000182866
6501	LPA5-IN-4	BNALUYKEGYUHQC-UHFFFAOYSA-N	4	4	1	0.25	targets_mapped_to_huri	HPSE;LPAR5;NSD2;NSD3	ENSG00000109685
6502	TUG-891	LPGBXHWIQNZEJB-UHFFFAOYSA-N	0	0	0		no_known_targets		
6503	SPP-86	JQOIRTDBHMDWMT-UHFFFAOYSA-N	2	2	1	0.5	targets_mapped_to_huri	ABL1;RET	ENSG00000097007
6504	Sulisobenzone	CXVGEDCSTKKODG-UHFFFAOYSA-N	0	0	0		no_known_targets		
6505	Oxiperomide	NVDBBGBUTKLRSN-UHFFFAOYSA-N	2	2	1	0.5	targets_mapped_to_huri	DRD2;KCNH2	ENSG00000055118
