training_name	normalized_name	drugcomb_id	drugcomb_reference_name	mapping_status	match_type
etodolac	etodolac	509.0	etodolac	mapped	exact
etoposide	etoposide	13.0	etoposide	mapped	exact
evofosfamide	evofosfamide	3912.0	evofosfamide	mapped	exact
famciclovir	famciclovir	510.0	famciclovir	mapped	exact
famotidine	famotidine			ambiguous	ambiguous
felbamate	felbamate	337.0	felbamate	mapped	exact
felodipine	felodipine	512.0	felodipine	mapped	exact
fenbendazole	fenbendazole	513.0	fenbendazole	mapped	exact
fendiline	fendiline	6907.0	fendiline	mapped	exact
fenofibrate	fenofibrate	514.0	fenofibrate	mapped	exact
fenoldopam	fenoldopam	2873.0	fenoldopam	mapped	exact
fenoprofen	fenoprofen	330.0	fenoprofen	mapped	exact
ferulic acid	ferulic acid	1168.0	ferulic acid	mapped	exact
finasteride	finasteride	859.0	finasteride	mapped	exact
flecainide	flecainide	3251.0	flecainide	mapped	exact
fleroxacin	fleroxacin	2834.0	fleroxacin	mapped	exact
flopropione	flopropione	515.0	flopropione	mapped	exact
floxuridine	floxuridine	70.0	floxuridine	mapped	exact
fluconazole	fluconazole	516.0	fluconazole	mapped	exact
fludarabine phosphate	fludarabine phosphate	797.0	fludarabine phosphate	mapped	exact
flufenamic acid	flufenamic acid	518.0	flufenamic acid	mapped	exact
flumazenil	flumazenil	169.0	flumazenil	mapped	exact
flumequine	flumequine	519.0	flumequine	mapped	exact
flumethasone	flumethasone	773.0	flumethasone	mapped	exact
flunarizine	flunarizine	2773.0	flunarizine	mapped	exact
flunisolide	flunisolide	4101.0	flunisolide	mapped	exact
fluocinonide	fluocinonide	730.0	fluocinonide	mapped	exact
fluoxetine	fluoxetine	8389.0	fluoxetine	mapped	exact
flurbiprofen	flurbiprofen	520.0	flurbiprofen	mapped	exact
flutamide	flutamide	254.0	flutamide	mapped	exact
fluvastatin	fluvastatin	4006.0	fluvastatin	mapped	exact
fluvoxamine	fluvoxamine	158.0	fluvoxamine	mapped	exact
formestane	formestane	758.0	formestane	mapped	exact
formononetin	formononetin	1302.0	formononetin	mapped	exact
forskolin	forskolin	835.0	forskolin	mapped	exact
foscarnet	foscarnet	362.0	foscarnet	mapped	exact
fosmidomycin	fosmidomycin	8346.0	fosmidomycin	mapped	exact
furazolidone	furazolidone	249.0	furazolidone	mapped	exact
furosemide	furosemide	521.0	furosemide	mapped	exact
gabapentin	gabapentin	295.0	gabapentin	mapped	exact
gabexate	gabexate	3120.0	gabexate	mapped	exact
gadodiamide	gadodiamide			ambiguous	ambiguous
galanthamine	galanthamine	231.0	galanthamine	mapped	exact
ganciclovir	ganciclovir	333.0	ganciclovir	mapped	exact
geldanamycin	geldanamycin			ambiguous	ambiguous
gemcitabine	gemcitabine	14.0	gemcitabine	mapped	exact
gemfibrozil	gemfibrozil	522.0	gemfibrozil	mapped	exact
genistein	genistein	1315.0	genistein	mapped	exact
genz-669178	genz-669178	8340.0	genz-669178	mapped	exact
glafenine	glafenine	523.0	glafenine	mapped	exact
glesatinib	glesatinib	3825.0	glesatinib	mapped	exact
gliclazide	gliclazide	524.0	gliclazide	mapped	exact
glimepiride	glimepiride	525.0	glimepiride	mapped	exact
glipizide	glipizide	526.0	glipizide	mapped	exact
glyburide	glyburide	527.0	glyburide	mapped	exact
gm 1489	gm 1489	2511.0	gm 1489	mapped	exact
go 6983	go 6983	528.0	go 6983	mapped	exact
gossypol	gossypol	416.0	gossypol	mapped	exact
granisetron	granisetron			ambiguous	ambiguous
griseofulvin	griseofulvin	1135.0	griseofulvin	mapped	exact
guaifenesin	guaifenesin	529.0	guaifenesin	mapped	exact
guanethidine sulfate	guanethidine sulfate	993.0	guanethidine sulfate	mapped	exact
guanosine	guanosine	698.0	guanosine	mapped	exact
gw5074	gw5074	1433.0	gw5074	mapped	exact
h-89	h-89	3615.0	h-89	mapped	exact
h-d-cys(trt)-oh	h-d-cys(trt)-oh	3056.0	h-d-cys(trt)-oh	mapped	exact
ha14-1	ha14-1	530.0	ha14-1	mapped	exact
halcinonide	halcinonide	1160.0	halcinonide	mapped	exact
haloperidol	haloperidol	531.0	haloperidol	mapped	exact
hesperadin	hesperadin	1583.0	hesperadin	mapped	exact
hesperetin	hesperetin	971.0	hesperetin	mapped	exact
hesperidin	hesperidin	743.0	hesperidin	mapped	exact
hexestrol	hexestrol			ambiguous	ambiguous
hexetidine	hexetidine	4741.0	hexetidine	mapped	exact
hg-10-102-01	hg-10-102-01	2431.0	hg-10-102-01	mapped	exact
histamine	histamine	3201.0	histamine	mapped	exact
homoharringtonine	homoharringtonine	2605.0	homoharringtonine	mapped	exact
hydralazine	hydralazine	222.0	hydralazine	mapped	exact
hydrochlorothiazide	hydrochlorothiazide	533.0	hydrochlorothiazide	mapped	exact
hydrocortisone	hydrocortisone	648.0	hydrocortisone	mapped	exact
hydroxychloroquine	hydroxychloroquine	145.0	hydroxychloroquine	mapped	exact
hydroxyurea	hydroxyurea	74.0	hydroxyurea	mapped	exact
hyoscyamine	hyoscyamine	1061.0	hyoscyamine	mapped	exact
iOWH-032	iowh-032	1895.0	iOWH-032	mapped	exact
ibuprofen	ibuprofen	534.0	ibuprofen	mapped	exact
idarubicin hydrochloride	idarubicin hydrochloride	3926.0	idarubicin hydrochloride	mapped	exact
idebenone	idebenone	536.0	idebenone	mapped	exact
idoxuridine	idoxuridine	663.0	idoxuridine	mapped	exact
ifenprodil tartrate	ifenprodil tartrate	1199.0	ifenprodil tartrate	mapped	exact
ifosfamide	ifosfamide	75.0	ifosfamide	mapped	exact
imidapril	imidapril	1417.0	imidapril	mapped	exact
imipramine	imipramine	168.0	imipramine	mapped	exact
indapamide	indapamide	537.0	indapamide	mapped	exact
indomethacin	indomethacin	539.0	indomethacin	mapped	exact
inosine	inosine	672.0	inosine	mapped	exact
ipratropium bromide	ipratropium bromide			ambiguous	ambiguous
ipriflavone	ipriflavone	540.0	ipriflavone	mapped	exact
irbesartan	irbesartan	541.0	irbesartan	mapped	exact
irinotecan	irinotecan	232.0	irinotecan	mapped	exact
irsogladine maleate	irsogladine maleate	2866.0	irsogladine maleate	mapped	exact
isoconazole nitrate	isoconazole nitrate	1075.0	isoconazole nitrate	mapped	exact
isoliquiritigenin	isoliquiritigenin	1196.0	isoliquiritigenin	mapped	exact
isoliquirtigenin	isoliquirtigenin	3185.0	isoliquirtigenin	mapped	exact
isoniazid	isoniazid	279.0	isoniazid	mapped	exact
isoproterenol	isoproterenol	202.0	isoproterenol	mapped	exact
isosorbide	isosorbide	763.0	isosorbide	mapped	exact
isradipine	isradipine	543.0	isradipine	mapped	exact
itraconazole	itraconazole			ambiguous	ambiguous
kaempferol	kaempferol	1314.0	kaempferol	mapped	exact
ketoconazole	ketoconazole			ambiguous	ambiguous
ketoprofen	ketoprofen	546.0	ketoprofen	mapped	exact
ketorolac	ketorolac	547.0	ketorolac	mapped	exact
ketotifen	ketotifen	2756.0	ketotifen	mapped	exact
kinetin	kinetin	548.0	kinetin	mapped	exact
kn-93	kn-93	2121.0	kn-93	mapped	exact
l-Sotalol	l-sotalol	8368.0	l-Sotalol	mapped	exact
l-ascorbic acid	l-ascorbic acid	1971.0	l-ascorbic acid	mapped	exact
lactulose	lactulose	4045.0	lactulose	mapped	exact
lafutidine	lafutidine	1345.0	lafutidine	mapped	exact
lamivudine	lamivudine	868.0	lamivudine	mapped	exact
lamotrigine	lamotrigine	265.0	lamotrigine	mapped	exact
lansoprazole	lansoprazole	253.0	lansoprazole	mapped	exact
leflunomide	leflunomide	341.0	leflunomide	mapped	exact
letrozole	letrozole	80.0	letrozole	mapped	exact
levamisole	levamisole	215.0	levamisole	mapped	exact
levodopa	levodopa	2891.0	levodopa	mapped	exact
lfm-a13	lfm-a13	3646.0	lfm-a13	mapped	exact
lidocaine	lidocaine	535.0	lidocaine	mapped	exact
linezolid	linezolid	1145.0	linezolid	mapped	exact
liothyronine	liothyronine	370.0	liothyronine	mapped	exact
lomefloxacin	lomefloxacin	3339.0	lomefloxacin	mapped	exact
lomerizine	lomerizine	8366.0	lomerizine	mapped	exact
lomustine	lomustine	81.0	lomustine	mapped	exact
lonidamine	lonidamine	818.0	lonidamine	mapped	exact
loperamide	loperamide	180.0	loperamide	mapped	exact
loratadine	loratadine	550.0	loratadine	mapped	exact
lovastatin	lovastatin	844.0	lovastatin	mapped	exact
luteolin	luteolin	1304.0	luteolin	mapped	exact
m344	m344	552.0	m344	mapped	exact
malotilate	malotilate	553.0	malotilate	mapped	exact
manidipine	manidipine	554.0	manidipine	mapped	exact
maprotiline	maprotiline	133.0	maprotiline	mapped	exact
mebendazole	mebendazole	206.0	mebendazole	mapped	exact
mecamylamine	mecamylamine	216.0	mecamylamine	mapped	exact
mechlorethamine	mechlorethamine	2618.0	mechlorethamine	mapped	exact
meclizine	meclizine	2762.0	meclizine	mapped	exact
meclofenamic acid	meclofenamic acid	275.0	meclofenamic acid	mapped	exact
mefenamic acid	mefenamic acid	556.0	mefenamic acid	mapped	exact
mefloquine	mefloquine			ambiguous	ambiguous
meglumine	meglumine	710.0	meglumine	mapped	exact
meloxicam	meloxicam	1974.0	meloxicam	mapped	exact
melphalan	melphalan	84.0	melphalan	mapped	exact
memantine	memantine	157.0	memantine	mapped	exact
menadione	menadione	557.0	menadione	mapped	exact
meprednisone	meprednisone	1372.0	meprednisone	mapped	exact
meropenem	meropenem	1134.0	meropenem	mapped	exact
mesna	mesna	1780.0	mesna	mapped	exact
mestranol	mestranol	690.0	mestranol	mapped	exact
metformin	metformin	23.0	metformin	mapped	exact
methazolamide	methazolamide	558.0	methazolamide	mapped	exact
methenamine	methenamine	559.0	methenamine	mapped	exact
methimazole	methimazole	1235.0	methimazole	mapped	exact
methocarbamol	methocarbamol	560.0	methocarbamol	mapped	exact
methotrexate	methotrexate	24.0	methotrexate	mapped	exact
methoxsalen	methoxsalen	86.0	methoxsalen	mapped	exact
methyclothiazide	methyclothiazide	173.0	methyclothiazide	mapped	exact
methyldopa	methyldopa	292.0	methyldopa	mapped	exact
methylene blue	methylene blue	2589.0	methylene blue	mapped	exact
methylergonovine	methylergonovine	240.0	methylergonovine	mapped	exact
methylprednisolone	methylprednisolone	697.0	methylprednisolone	mapped	exact
methyltestosterone	methyltestosterone	2857.0	methyltestosterone	mapped	exact
methylthiouracil	methylthiouracil	1209.0	methylthiouracil	mapped	exact
meticrane	meticrane	562.0	meticrane	mapped	exact
metolazone	metolazone	563.0	metolazone	mapped	exact
metronidazole	metronidazole	278.0	metronidazole	mapped	exact
mianserin	mianserin	2870.0	mianserin	mapped	exact
miconazole	miconazole	564.0	miconazole	mapped	exact
mifepristone	mifepristone	853.0	mifepristone	mapped	exact
milrinone	milrinone	199.0	milrinone	mapped	exact
minocycline	minocycline	2493.0	minocycline	mapped	exact
minoxidil	minoxidil	165.0	minoxidil	mapped	exact
miransertib	miransertib	3617.0	miransertib	mapped	exact
mirtazapine	mirtazapine	565.0	mirtazapine	mapped	exact
mitomycin C	mitomycin c	25.0	mitomycin C	mapped	exact
mitotane	mitotane	87.0	mitotane	mapped	exact
mitoxantrone	mitoxantrone	88.0	mitoxantrone	mapped	exact
mizoribine	mizoribine	1010.0	mizoribine	mapped	exact
mk-1064	mk-1064	4026.0	mk-1064	mapped	exact
moclobemide	moclobemide	566.0	moclobemide	mapped	exact
mocravimod	mocravimod	3344.0	mocravimod	mapped	exact
mometasone furoate	mometasone furoate	1141.0	mometasone furoate	mapped	exact
monastrol	monastrol	2629.0	monastrol	mapped	exact
morin	morin	1337.0	morin	mapped	exact
mycophenolate mofetil	mycophenolate mofetil	1327.0	mycophenolate mofetil	mapped	exact
mycophenolic acid	mycophenolic acid	274.0	mycophenolic acid	mapped	exact
myricetin	myricetin	1338.0	myricetin	mapped	exact
nabumetone	nabumetone	568.0	nabumetone	mapped	exact
nadifloxacin	nadifloxacin	569.0	nadifloxacin	mapped	exact
naftopidil	naftopidil	570.0	naftopidil	mapped	exact
nalidixic acid	nalidixic acid	571.0	nalidixic acid	mapped	exact
naltrexone	naltrexone	163.0	naltrexone	mapped	exact
naproxen sodium	naproxen sodium	4107.0	naproxen sodium	mapped	exact
naratriptan	naratriptan	572.0	naratriptan	mapped	exact
naringenin	naringenin			ambiguous	ambiguous
naringin	naringin	1150.0	naringin	mapped	exact
naringin dihydrochalcone	naringin dihydrochalcone	1539.0	naringin dihydrochalcone	mapped	exact
nateglinide	nateglinide	273.0	nateglinide	mapped	exact
nelfinavir	nelfinavir	4167.0	nelfinavir	mapped	exact
nevirapine	nevirapine	573.0	nevirapine	mapped	exact
nicardipine	nicardipine	8367.0	nicardipine	mapped	exact
niclosamide	niclosamide	203.0	niclosamide	mapped	exact
nicotinamide	nicotinamide	434.0	nicotinamide	mapped	exact
nicotinic acid	nicotinic acid	435.0	nicotinic acid	mapped	exact
nifedipine	nifedipine	575.0	nifedipine	mapped	exact
nifekalant	nifekalant	2781.0	nifekalant	mapped	exact
nifenazone	nifenazone	576.0	nifenazone	mapped	exact
niflumic acid	niflumic acid	577.0	niflumic acid	mapped	exact
nilutamide	nilutamide	2760.0	nilutamide	mapped	exact
nilvadipine	nilvadipine	578.0	nilvadipine	mapped	exact
nimesulide	nimesulide	579.0	nimesulide	mapped	exact
nimodipine	nimodipine	580.0	nimodipine	mapped	exact
niraxostat	niraxostat	2227.0	niraxostat	mapped	exact
nisoldipine	nisoldipine	181.0	nisoldipine	mapped	exact
nitrendipine	nitrendipine	581.0	nitrendipine	mapped	exact
nitrofurazone	nitrofurazone	1412.0	nitrofurazone	mapped	exact
nizatidine	nizatidine	233.0	nizatidine	mapped	exact
nocodazole	nocodazole	561.0	nocodazole	mapped	exact
norepinephrine	norepinephrine	3379.0	norepinephrine	mapped	exact
norethindrone	norethindrone	685.0	norethindrone	mapped	exact
norfloxacin	norfloxacin	2633.0	norfloxacin	mapped	exact
noscapine	noscapine	3933.0	noscapine	mapped	exact
novobiocin	novobiocin	331.0	novobiocin	mapped	exact
novobiocin(1-)	novobiocin(1-)	2732.0	novobiocin(1-)	mapped	exact
nu6102	nu6102	2393.0	nu6102	mapped	exact
nutlin-3B	nutlin-3b	3129.0	nutlin-3B	mapped	exact
nystatin	nystatin			ambiguous	ambiguous
o6-benzylguanine	o6-benzylguanine	2749.0	o6-benzylguanine	mapped	exact
ofloxacin	ofloxacin	2833.0	ofloxacin	mapped	exact
olanzapine	olanzapine	582.0	olanzapine	mapped	exact
oligomycin A	oligomycin a			ambiguous	ambiguous
olprinone hydrochloride	olprinone hydrochloride	2993.0	olprinone hydrochloride	mapped	exact
omeprazole	omeprazole	583.0	omeprazole	mapped	exact
ondansetron	ondansetron	2789.0	ondansetron	mapped	exact
orlistat	orlistat	372.0	orlistat	mapped	exact
orphenadrine	orphenadrine	3423.0	orphenadrine	mapped	exact
oseltamivir	oseltamivir	148.0	oseltamivir	mapped	exact
osimertinib	osimertinib	2926.0	osimertinib	mapped	exact
otenabant	otenabant	2584.0	otenabant	mapped	exact
ouabain	ouabain	1130.0	ouabain	mapped	exact
oxa-01	oxa-01	3742.0	oxa-01	mapped	exact
oxamflatin	oxamflatin	3843.0	oxamflatin	mapped	exact
oxaprozin	oxaprozin	584.0	oxaprozin	mapped	exact
oxeladin citrate	oxeladin citrate	1562.0	oxeladin citrate	mapped	exact
oxybutynin	oxybutynin	3422.0	oxybutynin	mapped	exact
oxymetazoline	oxymetazoline	2967.0	oxymetazoline	mapped	exact
oxymetholone	oxymetholone	1320.0	oxymetholone	mapped	exact
oxyphenbutazone	oxyphenbutazone	298.0	oxyphenbutazone	mapped	exact
oxytetracycline	oxytetracycline	1972.0	oxytetracycline	mapped	exact
ozagrel	ozagrel	1355.0	ozagrel	mapped	exact
ozagrel hydrochloride	ozagrel hydrochloride	1447.0	ozagrel hydrochloride	mapped	exact
paclitaxel	paclitaxel			ambiguous	ambiguous
pantoprazole	pantoprazole	2595.0	pantoprazole	mapped	exact
pantothenic acid	pantothenic acid	696.0	pantothenic acid	mapped	exact
papaverine	papaverine	3247.0	papaverine	mapped	exact
pargyline	pargyline	156.0	pargyline	mapped	exact
paromomycin	paromomycin	301.0	paromomycin	mapped	exact
parthenolide	parthenolide			ambiguous	ambiguous
pd 150606	pd 150606	4131.0	pd 150606	mapped	exact
penciclovir	penciclovir	589.0	penciclovir	mapped	exact
pentagastrin	pentagastrin	2580.0	pentagastrin	mapped	exact
pentamidine	pentamidine	170.0	pentamidine	mapped	exact
pentostatin	pentostatin	93.0	pentostatin	mapped	exact
pepstatin	pepstatin	2718.0	pepstatin	mapped	exact
phenindione	phenindione	590.0	phenindione	mapped	exact
phenoxybenzamine	phenoxybenzamine	3376.0	phenoxybenzamine	mapped	exact
phentolamine	phentolamine	3367.0	phentolamine	mapped	exact
phenylbutazone	phenylbutazone	591.0	phenylbutazone	mapped	exact
phenylephrine	phenylephrine	3373.0	phenylephrine	mapped	exact
phenytoin	phenytoin	444.0	phenytoin	mapped	exact
phloretin	phloretin	593.0	phloretin	mapped	exact
piceatannol	piceatannol	1210.0	piceatannol	mapped	exact
pimobendan	pimobendan	595.0	pimobendan	mapped	exact
pinacidil	pinacidil	355.0	pinacidil	mapped	exact
pinometostat	pinometostat	2010.0	pinometostat	mapped	exact
pioglitazone hydrochloride	pioglitazone hydrochloride	863.0	pioglitazone hydrochloride	mapped	exact
piperaquine	piperaquine	2590.0	piperaquine	mapped	exact
piperine	piperine	1195.0	piperine	mapped	exact
pipobroman	pipobroman	94.0	pipobroman	mapped	exact
piracetam	piracetam	597.0	piracetam	mapped	exact
pirarubicin	pirarubicin			ambiguous	ambiguous
piromidic acid	piromidic acid	598.0	piromidic acid	mapped	exact
piroxicam	piroxicam	1973.0	piroxicam	mapped	exact
podophyllotoxin	podophyllotoxin	2073.0	podophyllotoxin	mapped	exact
potassium canrenoate	potassium canrenoate	1800.0	potassium canrenoate	mapped	exact
potassium iodide	potassium iodide	600.0	potassium iodide	mapped	exact
ppads	ppads	8376.0	ppads	mapped	exact
pramipexole	pramipexole	138.0	pramipexole	mapped	exact
pramiracetam	pramiracetam	842.0	pramiracetam	mapped	exact
pranoprofen	pranoprofen	603.0	pranoprofen	mapped	exact
pravastatin	pravastatin	2800.0	pravastatin	mapped	exact
praziquantel	praziquantel	262.0	praziquantel	mapped	exact
prazosin	prazosin	3370.0	prazosin	mapped	exact
prednisolone	prednisolone	223.0	prednisolone	mapped	exact
prednisolone acetate	prednisolone acetate	2565.0	prednisolone acetate	mapped	exact
prednisone	prednisone	660.0	prednisone	mapped	exact
pregnenolone	pregnenolone	720.0	pregnenolone	mapped	exact
prilocaine	prilocaine	604.0	prilocaine	mapped	exact
primaquine diphosphate	primaquine diphosphate	679.0	primaquine diphosphate	mapped	exact
primidone	primidone	326.0	primidone	mapped	exact
probenecid	probenecid	342.0	probenecid	mapped	exact
probucol	probucol	325.0	probucol	mapped	exact
procarbazine	procarbazine	217.0	procarbazine	mapped	exact
procaterol hydrochloride	procaterol hydrochloride	4147.0	procaterol hydrochloride	mapped	exact
prochlorperazine	prochlorperazine	2914.0	prochlorperazine	mapped	exact
progesterone	progesterone	669.0	progesterone	mapped	exact
proglumide	proglumide	4128.0	proglumide	mapped	exact
proguanil	proguanil	161.0	proguanil	mapped	exact
propafenone	propafenone	3489.0	propafenone	mapped	exact
proparacaine	proparacaine	2771.0	proparacaine	mapped	exact
propofol	propofol	2562.0	propofol	mapped	exact
propylthiouracil	propylthiouracil	283.0	propylthiouracil	mapped	exact
proscillaridin	proscillaridin	2576.0	proscillaridin	mapped	exact
prothionamide	prothionamide	1207.0	prothionamide	mapped	exact
purvalanol A	purvalanol a	2681.0	purvalanol A	mapped	exact
pyrazinamide	pyrazinamide	343.0	pyrazinamide	mapped	exact
pyrimethamine	pyrimethamine	605.0	pyrimethamine	mapped	exact
pyroxamide	pyroxamide	2735.0	pyroxamide	mapped	exact
quercetin	quercetin	1300.0	quercetin	mapped	exact
quinazolin-4-ylamine	quinazolin-4-ylamine	2405.0	quinazolin-4-ylamine	mapped	exact
quinidine	quinidine			ambiguous	ambiguous
rabeprazole(1-)	rabeprazole(1-)	3014.0	rabeprazole(1-)	mapped	exact
racemic-Tasocitinib	racemic-tasocitinib	4654.0	racemic-Tasocitinib	mapped	exact
raloxifene	raloxifene	388.0	raloxifene	mapped	exact
ramipril	ramipril	1408.0	ramipril	mapped	exact
ranitidine	ranitidine	1268.0	ranitidine	mapped	exact
rebamipide	rebamipide	606.0	rebamipide	mapped	exact
rebeccamycin	rebeccamycin	3918.0	rebeccamycin	mapped	exact
reparixin	reparixin	3967.0	reparixin	mapped	exact
reserpine	reserpine	652.0	reserpine	mapped	exact
resveratrol	resveratrol	1167.0	resveratrol	mapped	exact
retaspimycin hydrochloride	retaspimycin hydrochloride	3940.0	retaspimycin hydrochloride	mapped	exact
ribavirin	ribavirin	286.0	ribavirin	mapped	exact
riboflavin	riboflavin	4115.0	riboflavin	mapped	exact
riluzole	riluzole	175.0	riluzole	mapped	exact
rimantadine	rimantadine	607.0	rimantadine	mapped	exact
risperidone	risperidone	189.0	risperidone	mapped	exact
ritonavir	ritonavir	1126.0	ritonavir	mapped	exact
rivastigmine	rivastigmine	3453.0	rivastigmine	mapped	exact
riviciclib	riviciclib	2292.0	riviciclib	mapped	exact
rizatriptan	rizatriptan	3259.0	rizatriptan	mapped	exact
rofecoxib	rofecoxib	608.0	rofecoxib	mapped	exact
rolipram	rolipram	609.0	rolipram	mapped	exact
roniciclib	roniciclib	3717.0	roniciclib	mapped	exact
ronidazole	ronidazole	610.0	ronidazole	mapped	exact
roscovitine	roscovitine	1077.0	roscovitine	mapped	exact
rose bengal(2-)	rose bengal(2-)	3552.0	rose bengal(2-)	mapped	exact
rosiglitazone	rosiglitazone	143.0	rosiglitazone	mapped	exact
rotenone	rotenone	2530.0	rotenone	mapped	exact
rottlerin	rottlerin	4057.0	rottlerin	mapped	exact
roxatidine acetate hydrochloride	roxatidine acetate hydrochloride	858.0	roxatidine acetate hydrochloride	mapped	exact
roxithromycin	roxithromycin			ambiguous	ambiguous
salicin	salicin	1131.0	salicin	mapped	exact
salinomycin	salinomycin	1286.0	salinomycin	mapped	exact
salubrinal	salubrinal	1430.0	salubrinal	mapped	exact
scopolamine butylbromide	scopolamine butylbromide	1466.0	scopolamine butylbromide	mapped	exact
scriptaid	scriptaid	613.0	scriptaid	mapped	exact
selegiline	selegiline	3461.0	selegiline	mapped	exact
